company,ticker,sector,region,date,revenue,gross_profit,operating_income,net_income,assets,liabilities,equity,debt,customers,orders,marketing_spend,cac,arpu,channel,conversion_rate,share_price,market_cap,shares_outstanding
Stellar Networks,STNK,Technology,Europe,2023-03-31,78004541.09626125,37774859.39039285,20745447.856727444,14303323.812657533,790325719.6776859,289088378.6205701,501237341.05711573,219103690.656264,169920,292047,6679645.762488136,393.10532971328485,459.06463429953845,Partners,0.08176612872881271,706.2339027471434,3331503468.5962634,4717280.571829272
Stellar Networks,STNK,Technology,Europe,2023-04-30,80056529.07382452,44992435.38036077,24168467.73021157,16285304.95426194,771612763.1841733,268236326.64423215,503376436.5399412,194756102.60789254,420317,1091220,14305936.676006962,340.36064865344395,190.46662551340117,Direct,0.05552660899145728,609.0779609358716,4849026869.02288,7961258.131179405
Stellar Networks,STNK,Technology,Europe,2023-05-31,81752396.22947557,43721285.37587119,27612324.085987847,17375503.827381484,551092895.4709458,335379977.43778026,215712918.03316557,252671454.5014011,653136,1091048,4537316.365219469,69.46970256147982,125.16885855542743,Direct,0.05994248742560023,795.386910710302,4614522529.531375,5801607.32769726
Stellar Networks,STNK,Technology,Europe,2023-06-30,77925784.45082404,58108203.21247055,30405471.781524844,20127563.421061922,408277681.6101306,323905665.7236452,84372015.8864854,149477737.09013993,505982,610612,11377199.208784387,224.853832918649,154.00891059244097,Online,0.07330786395968093,516.6531456710537,4859058334.895677,9404875.157751145
Stellar Networks,STNK,Technology,Europe,2023-07-31,79820113.9922124,59638980.47869086,28739782.692819424,18815326.692004226,672239098.286736,425817843.0722443,246421255.21449172,200060135.27023056,1257244,2805816,12428160.52107437,98.85241465518521,63.48811544270508,Partners,0.11260584856778784,2047.9309948604707,5040853230.608686,2461437.0519608883
Stellar Networks,STNK,Technology,Europe,2023-08-31,83010445.80693698,40992593.33428513,28093811.983356807,16198666.042831844,799509003.5868878,631064963.810342,168444039.77654588,370528773.42883736,1434127,2834679,14496245.199960448,101.08062396120042,57.882195887928006,Online,0.08988536452943614,3345.790494568234,4260809113.9922223,1273483.5372715318
Stellar Networks,STNK,Technology,Europe,2023-09-30,87101099.92944126,48562849.15398964,27219146.27746473,14479984.523965793,836598846.9476057,669033839.3859568,167565007.56164896,283741278.4861341,177855,467337,15731592.490231771,884.5178651278723,489.72838289959276,Direct,0.022667437340187103,1042.567746676427,3751336364.1493053,3598170.359775743
Stellar Networks,STNK,Technology,Europe,2023-10-31,83633782.02632232,64420587.623781025,30617104.30167478,23587805.834369168,932118414.9982965,427467508.8772949,504650906.1210016,356700396.4817936,381797,835172,12324374.381179089,322.79914145944275,219.05251334677692,Direct,0.05544201618603784,1448.3727795313332,6225328986.208379,4298153.813842581
Stellar Networks,STNK,Technology,Europe,2023-11-30,78591160.33700202,43170180.69560671,16875562.558911383,8808347.996639196,724935877.7880296,459686479.17124707,265249398.6167825,326260259.68736744,303942,765673,14107117.008524368,464.13845432761406,258.57231971025755,Enterprise,0.12860343059216037,377.53502782898624,3483941804.257109,9228128.64356323
Stellar Networks,STNK,Technology,Europe,2023-12-31,78761347.69964904,48095579.08130363,19162618.818082497,12321729.513196796,611231949.2278376,351279352.7130382,259952596.51479936,271692750.1458546,211740,653204,13653989.485785464,644.8469578627308,371.9709081946735,Online,0.011058802496939897,546.6114995496821,3731865619.370626,6827272.427391427
Apex Financials,APEX,Finance,North America,2020-01-31,12506410.525436554,7433168.883414717,2993416.10229246,1752530.9906981103,89433713.78918876,62738908.292793,26694805.49639576,42008758.26329419,65792,226412,1968791.675757343,299.2448437131175,190.08846462020165,Direct,0.14674153341276103,55.535824949188495,466976657.24475884,8408566.140360942
Apex Financials,APEX,Finance,North America,2020-02-29,12898821.267419238,9286021.868141785,3471431.1802084045,2043227.0681155964,136132235.24295095,53447451.80242445,82684783.44052649,45904746.68674091,53513,72143,2223270.456126174,415.4636174623314,241.03734133836284,Enterprise,0.016077754599674685,98.18609409344248,657686038.9486475,6698362.380346201
Apex Financials,APEX,Finance,North America,2020-03-31,13301437.739316912,6448775.590119845,3510664.3918077773,2188227.0997947794,144706728.50478742,108531719.43422961,36175009.0705578,62591402.76396237,84943,350143,1213369.192800652,142.84510704833264,156.59175153851692,Online,0.1291643965193879,86.10968431874909,606455181.3526638,7042822.025775529
Apex Financials,APEX,Finance,North America,2020-04-30,14172284.633114085,8072220.47618148,2915633.7306834008,1663575.1070534112,157097186.90997082,84274154.829641,72823032.08032982,56268087.71385196,108766,244624,1198081.366852259,110.15219524964226,130.30068435249746,Online,0.08653763777996978,140.3914870552888,433462066.7321889,3087523.865043779
Apex Financials,APEX,Finance,North America,2020-05-31,14246360.238001382,8138658.482402066,4777710.801691294,3381333.3047448434,170084331.01052275,61944227.716844976,108140103.29367778,28002187.001224834,37894,125563,1298186.7547353052,342.58372162751493,375.9524677079335,Partners,0.047085362613142674,115.78603249558655,788225983.3670063,6807608.537731452
Apex Financials,APEX,Finance,North America,2020-06-30,16060867.315373931,8631498.606221354,4720241.295546794,2986605.1432942846,173827438.18226445,110345885.13603374,63481553.0462307,47996686.51990931,47506,99030,2231204.5769049237,469.66795287014764,338.07570072267475,Online,0.08461409011718693,203.375985432616,797031255.2727007,3919003.77803838
Apex Financials,APEX,Finance,North America,2020-07-31,17348313.13539449,12009546.791824277,5837627.464963513,3024140.3097738335,155025874.33516914,120736110.80850658,34289763.52666256,58877142.06017845,48122,86799,2261771.6252975804,470.0078187310545,360.5022008692996,Partners,0.06917647587546652,82.76008319978476,694875010.2421435,8396257.995109782
Apex Financials,APEX,Finance,North America,2020-08-31,19824570.82238099,11695597.094686292,5298228.429151079,2839578.642113548,234309623.82216695,72639071.10840446,161670552.7137625,55829671.83536715,50078,98885,2988232.230135241,596.7155697382565,395.8699121548288,Enterprise,0.09730199632038634,468.2815209376986,843899442.553671,1802119.8890441495
Apex Financials,APEX,Finance,North America,2020-09-30,21426712.459948458,8880604.214357942,3740966.4464271744,2165771.8119144933,161149337.04449978,55406586.382225715,105742750.66227406,48119451.83202665,71610,159124,2347236.9457371417,327.78060965467694,299.21100832056936,Online,0.14193418267431263,70.36203278447847,623409718.2013818,8860029.95551463
Apex Financials,APEX,Finance,North America,2020-10-31,23424659.927436184,14678598.043826263,6699563.227899132,4357033.475410913,182249744.17889985,103857989.10067359,78391755.07822627,74152010.50858334,66276,207438,3706092.985070336,559.190805883025,353.43671288407177,Online,0.12060426108298858,267.57650191629807,1001301306.1368046,3742112.251882367
Apex Financials,APEX,Finance,North America,2020-11-30,23274314.043037087,18392388.896576494,10233319.756325692,7641671.858472864,137962516.17809692,100851598.33157435,37110917.84652257,86871408.10024418,86464,296140,3833779.225563203,443.39600591728384,269.1778634685212,Direct,0.05445440270274318,208.9510567889495,2000743509.4726481,9575177.74841165
Apex Financials,APEX,Finance,North America,2020-12-31,25859251.239638112,15290409.997192439,7682559.805671083,4377256.818395166,143771172.76068807,98966585.46013372,44804587.30055435,45625330.391653895,81464,386611,4691276.205143554,575.8710847912641,317.4308377527986,Direct,0.024793055796644148,168.11770004749243,1137725915.4481452,6767436.832211856
Apex Financials,APEX,Finance,North America,2021-01-31,26757559.692527965,11325552.369083889,7904629.940862695,4089335.156166865,263969924.83478782,209021803.43211043,54948121.40267739,108605649.73699062,234690,348641,2555113.414271423,108.87184857775888,114.01221590923828,Online,0.03488729429917475,146.81006578430691,1060638495.9060228,7224562.500123874
Apex Financials,APEX,Finance,North America,2021-02-28,29967044.12190292,14775497.29630986,5737636.652659285,3167897.104739644,287385922.2015342,208069690.27243507,79316231.92909914,158582131.8962424,73730,193113,4438459.938942359,601.9883275386354,406.44213519224445,Online,0.06148630912282054,286.8444614069423,1355961893.7576954,4727167.772760343
Apex Financials,APEX,Finance,North America,2021-03-31,31283076.777058482,18536401.13154176,5703222.636190436,3296143.0900840033,322904818.2521141,119008137.78014588,203896680.47196823,79456386.05156738,213040,223368,2695982.396376655,126.54817857569729,146.8408424077569,Direct,0.03783987888854142,470.092613089709,743475027.9834974,1581550.1185967755
Apex Financials,APEX,Finance,North America,2021-04-30,32431004.168508984,21353742.262301628,10671181.084682513,6187212.508624832,196034537.83415318,71278134.69577003,124756403.13838315,59326943.82684902,203246,733076,5565254.014906577,273.81862447017784,159.56508578219024,Direct,0.06522667899980493,350.6895223940971,1800798032.3943582,5135020.91565388
Apex Financials,APEX,Finance,North America,2021-05-31,32818777.953950454,22161007.230164655,10527392.567503069,6068001.567858228,357268533.3405211,114044822.66985677,243223710.6706643,97038572.30969328,127370,452011,4886817.392588208,383.67098944713894,257.6648590811304,Online,0.07301742053876634,508.0646917453559,1545879419.063715,3042682.2492882777
Apex Financials,APEX,Finance,North America,2021-06-30,36015515.83963078,15928848.415736359,11075489.318633651,7010584.562882693,192136140.884839,61293527.8602785,130842613.0245605,47386248.807113945,103921,437353,2370005.705190557,228.05840063034006,346.5659903916563,Direct,0.1439101957619272,200.28514555887799,1529692867.6851065,7637575.235131063
Apex Financials,APEX,Finance,North America,2021-07-31,38876004.6367141,18430267.356731474,6812632.846823438,3607416.4539783257,374069544.3327796,255185130.0286931,118884414.30408648,135892005.64935568,654200,869226,7587779.912184557,115.98562996307791,59.42523246391077,Online,0.1195478894389513,633.0487258540271,1931166894.9445302,3050581.7578879897
Apex Financials,APEX,Finance,North America,2021-08-31,42891945.05408518,21538850.48211042,8707841.058902202,4534837.176985641,502641509.1937924,270987934.28091973,231653574.91287267,229772647.33261797,219962,330148,5196377.007194135,236.23975992190174,194.99697655008276,Partners,0.09426342254908508,291.7933800297648,1821317064.427681,6241803.923865219
Apex Financials,APEX,Finance,North America,2021-09-30,44057014.04213987,33978243.20650598,13246290.516835209,8102095.013978896,353537191.30479467,183734160.34238282,169803030.96241185,129802633.9020743,92872,182286,3005798.878381324,323.649633730438,474.3841269851184,Enterprise,0.0794466974151841,1984.6604440912129,2211773096.962844,1114434.0098820417
Apex Financials,APEX,Finance,North America,2021-10-31,44209012.437196,33232244.62507084,13404978.517277699,8890248.425735157,417885484.3186602,171555232.31812665,246330252.00053355,152546679.15928024,114327,369419,3408036.947383144,298.0955458800759,386.6863576905489,Enterprise,0.03484002772575896,441.506576536483,2607203298.278215,5905242.270072445
Apex Financials,APEX,Finance,North America,2021-11-30,46007962.670057006,31763527.707148734,19919357.105508957,11235581.298242701,392952576.04741395,283063983.0881553,109888592.95925862,216940455.27260616,156486,526010,5808693.093320947,371.19570398124733,294.00674247133173,Online,0.02483029975818901,1189.1286639646532,2811248022.9707646,2364124.3442890625
Apex Financials,APEX,Finance,North America,2021-12-31,47899619.59404227,27471399.64429861,10008909.680829147,6680073.409563344,511676454.7176274,343261235.44340765,168415219.27421975,288588435.98426443,273624,485905,8716412.228079999,318.55437491155743,175.05594376199053,Partners,0.038564988848045836,332.74216559923553,1995043678.7006967,5995764.543720576
Apex Financials,APEX,Finance,North America,2022-01-31,52940675.967717096,32912720.906039026,9942664.59620544,7241215.064433959,277789228.8376912,186915174.86286902,90874053.97482216,93689414.59995614,110033,271975,5243230.913009292,476.5144014076951,481.1330660537211,Online,0.12787585200953921,343.16780220727895,1795753007.398124,5232871.486916071
Apex Financials,APEX,Finance,North America,2022-02-28,53730623.73448848,35319614.45608002,21621252.022877157,12219525.804291602,320490291.02949095,202396349.8024172,118093941.22707376,81148780.70271468,412463,460426,4031557.407876299,97.74349233449543,130.26766293829843,Enterprise,0.12118762637879178,1584.9079716488498,2911342428.748532,1836915.7584081893
Apex Financials,APEX,Finance,North America,2022-03-31,56510268.642361395,35295965.418599874,18504405.347220805,12602356.795035176,550143037.2360476,386472457.78380746,163670579.45224017,206728121.5479969,134141,401487,3478701.040367939,259.33167639781567,421.27223458102793,Partners,0.10735819076592744,369.1082993456128,2847052966.7237415,7713326.879323071
Apex Financials,APEX,Finance,North America,2022-04-30,57132653.10405055,34743430.77774759,15613177.976209473,8379796.015785557,579812972.2210103,242320539.4565095,337492432.76450086,141929805.71255037,731120,3074701,9426218.087245233,128.92846710861738,78.1440021038158,Direct,0.14063586638809808,320.8255169283648,2176187327.637866,6783086.795816724
Apex Financials,APEX,Finance,North America,2022-05-31,59080094.825029455,43478277.39786328,19718841.442793224,13242418.313954292,538478761.1500467,211211900.46951628,327266860.6805304,122738978.21220371,294619,325491,3168392.4969543717,107.54202875423417,200.53007993386947,Partners,0.09210707290641897,499.5362386505775,3636142088.4458756,7279035.647680677
Apex Financials,APEX,Finance,North America,2022-06-30,58928764.70931656,43671589.421445504,17041376.169666998,10447628.904318007,485109233.8701263,262178740.95547193,222930492.91465437,161919020.9648233,124899,477623,8525554.208517343,682.5958741476987,471.808982397139,Partners,0.11191150297632711,515.2347084733217,2817380862.3923316,5468150.371197698
Apex Financials,APEX,Finance,North America,2022-07-31,62650083.55328419,28452011.246903718,17086856.33340778,11911017.678492311,732774319.3406246,245097627.55151546,487676691.7891091,105031039.41799904,353986,724546,5453490.537326797,154.05949775773044,176.98418361194007,Enterprise,0.12019772436422455,286.46820832632204,2799800435.8958783,9773511.875030007
Apex Financials,APEX,Finance,North America,2022-08-31,62055998.11900879,31478253.05827553,11412526.32257125,8627035.496067591,330479472.7276465,201542813.94165426,128936658.78599226,137249935.52343327,301734,682147,10287560.146560803,340.94799215735725,205.66420137576242,Partners,0.13597666839621814,2134.7956830556136,2554092122.0889363,1196410.5709794054
Apex Financials,APEX,Finance,North America,2022-09-30,60025726.24136219,41557514.16669745,28779361.34604056,16604512.081981888,574999770.001756,229452977.63789824,345546792.36385775,156639546.18528277,231965,1133849,8480380.03426024,365.5887756454741,258.7696190097513,Direct,0.0356221621928618,3190.558402431939,3823298594.957169,1198316.4426775377
Apex Financials,APEX,Finance,North America,2022-10-31,61163687.23710911,41193843.79908505,21340149.933801115,16947387.765135895,403182859.1428438,202393335.34674904,200789523.79609475,135861161.50249022,150551,481063,8681269.423835576,576.6331292276753,406.26499480400827,Partners,0.07416208981401189,931.9523281268018,4997376827.154179,5362266.5841704225
Apex Financials,APEX,Finance,North America,2022-11-30,62569932.82035437,35333630.03801357,19800591.272553984,13140257.690222347,340124632.46258265,189194777.2633294,150929855.19925326,151961587.27868685,243787,294452,10508102.758052941,431.0362225242913,256.65794491863113,Enterprise,0.05756884601866391,406.4421678852804,3596696689.3508177,8849221.300202288
Apex Financials,APEX,Finance,North America,2022-12-31,71699573.43348655,29194508.372728754,10232719.359349677,7141300.335925752,439614367.8606158,188043582.9598688,251570784.900747,164222029.52069467,237351,950096,9586025.814896872,403.87551832083585,302.08201626871033,Partners,0.019128642776468887,658.9737703201838,3410441247.2508955,5175382.391310995
Apex Financials,APEX,Finance,North America,2023-01-31,76026511.2860071,55411258.6014569,25055198.145704955,18357531.655579794,893413122.9201984,359047751.17388934,534365371.7463091,237569264.0711221,424226,1769623,10388186.846783355,244.87388436313083,179.212081138059,Direct,0.053728874263971896,781.4138625061242,5301167841.785611,6784071.919051812
Apex Financials,APEX,Finance,North America,2023-02-28,76621112.3022066,44366778.983711936,23209507.762303438,12760826.28696429,712140521.2614493,342931530.306915,369208990.95453435,291009354.5614952,608179,1841690,10705263.856748074,176.02159654884622,125.98439300495876,Online,0.035791477493323655,331.27348108689415,2996669230.6984262,9045907.390070833
Apex Financials,APEX,Finance,North America,2023-03-31,77281611.27825399,58190468.0188314,36161966.73722162,23561764.53106004,909595778.352459,462875545.06024754,446720233.2922114,412910518.1858155,220449,780099,5787869.820108529,262.5491528702116,350.5639994616322,Partners,0.14716954409963307,896.806135282908,6192631251.641054,6905206.162185227
Apex Financials,APEX,Finance,North America,2023-04-30,81578014.9224945,33589393.89277439,21133888.330839947,11896812.777443403,624332038.5235946,491179929.90691936,133152108.61667526,279196619.00974184,444759,2078284,5434096.4948556805,122.18069774542349,183.42040157749187,Enterprise,0.054009015845724775,693.7063047530895,3635375583.5357294,5240511.090395331
Apex Financials,APEX,Finance,North America,2023-05-31,90572827.1774524,48373427.088186294,17874205.628967483,12755108.317513805,976542409.2709128,342101105.6514343,634441303.6194785,177871041.85605648,795284,1902132,10647075.56611209,133.87765334285726,113.88739539244725,Partners,0.09592883863419785,700.5523591722093,3446401720.771169,4919549.089583434
Apex Financials,APEX,Finance,North America,2023-06-30,94582225.27467623,69753911.66141203,28012469.884469695,14267722.383921504,962380114.673538,339885578.13648325,622494536.5370548,189472544.47570428,1828816,6815408,7100268.897670936,38.824402770267405,51.717710355956214,Enterprise,0.041805137983292086,433.7222449447326,3701112448.50763,8533370.12718646
Apex Financials,APEX,Finance,North America,2023-07-31,89721148.74682409,43519938.58775634,13633741.045256525,8060048.480474362,858823354.9301561,660566052.5425752,198257302.38758087,551970473.9199812,227298,944148,13435538.85321554,591.0979794461692,394.72914944088615,Partners,0.10110759665822462,184.59980723834667,1637038570.0653055,8868040.517245164
Apex Financials,APEX,Finance,North America,2023-08-31,94359989.66879399,52067951.8842039,20342540.232760563,12500156.988395378,556907090.2762401,282006926.82221085,274900163.45402926,225937510.0232347,355295,380876,10683117.794848586,300.68303226469794,265.581528396508,Partners,0.13853071730788108,1227.9968806973595,4322961585.198735,3520335.965954405
Apex Financials,APEX,Finance,North America,2023-09-30,102130633.51109138,41587861.7767674,28492848.151924077,20457901.946002364,728524124.6003507,520674248.46235156,207849876.13799918,281560118.5903977,230678,334557,15886715.876195965,688.6966193653475,442.7392278047576,Direct,0.019567730974516452,1508.0804511446581,5081992924.748975,3369842.0537788006
Apex Financials,APEX,Finance,North America,2023-10-31,109910832.42761493,80214455.82000174,26446413.236546636,15019062.165092753,1111387895.46423,666170514.7913537,445217380.67287636,287949297.6003449,247125,1114298,10942854.433390686,442.80645152820176,444.75775572299017,Partners,0.1349223497395513,1179.2647896441504,3146244986.233929,2667971.61575843
Apex Financials,APEX,Finance,North America,2023-11-30,115358743.65770902,92076465.96611558,59138728.69446276,38820654.88720519,628184465.6723342,449583303.1559591,178601162.51637506,314478689.37525314,1134082,1559849,21507948.246019907,189.65073289250606,101.71984867680507,Enterprise,0.13159721088484042,4494.311107717729,7110818324.157017,1582182.041636184
Apex Financials,APEX,Finance,North America,2023-12-31,117903021.30192882,51038192.99436322,33903172.70497184,21675314.41779099,703016386.3720497,330704426.75417453,372311959.61787516,159535895.58941674,930114,4457509,13769530.344293598,148.0413190672713,126.7618602006905,Direct,0.10836872823197227,1332.719951987632,4180610837.142191,3136901.2153732567
Global Trade Co,GLTR,Finance,Asia,2020-01-31,30445465.548618317,21233811.402293578,10670126.631369464,7364854.409358931,167344278.14120722,71488771.17295189,95855506.96825533,41529724.958364256,115928,137095,2161738.1031363015,186.47247456492835,262.62200975293115,Enterprise,0.07574984845529925,374.02582012618126,1890396705.1447592,5054187.714920364
Global Trade Co,GLTR,Finance,Asia,2020-02-29,32066076.67416383,18565849.76122214,9091981.951252298,6157637.80911183,280868446.4433427,204210459.2887187,76657987.15462399,86738071.30813153,75450,330146,2973686.203232608,394.1267333641627,424.9926821628556,Online,0.12236199514117378,220.26770923855452,1354302307.470363,6148437.790323707
Global Trade Co,GLTR,Finance,Asia,2020-03-31,31639537.428177282,20465294.624224566,7071482.892086191,4268113.310525414,270577640.3268492,199445826.02300256,71131814.30384666,128996233.10758261,86442,429726,2206015.1109704063,255.2017666146556,366.0164447142489,Partners,0.03312855150729902,293.6579245487458,1324059878.5824955,4508851.176473897
Global Trade Co,GLTR,Finance,Asia,2020-04-30,32143843.84037543,16177009.842743173,9218358.103469938,5429781.548203591,322370758.01745945,250487418.6619164,71883339.35554305,190544959.16837934,73338,73955,5067021.140255588,690.9134609964259,438.29622631058555,Online,0.018333458048688037,201.71545512013302,1297869326.4405065,6434159.07654449
Global Trade Co,GLTR,Finance,Asia,2020-05-31,29510135.684227116,13232639.947891526,6187306.090173723,4487983.598089813,162218799.12611073,55168992.53697373,107049806.589137,31853784.390605465,62287,228860,4479653.160143745,719.1955239686844,473.7765702285163,Partners,0.13432546901041648,157.01084060793647,1003021616.7912939,6388231.620871876
Global Trade Co,GLTR,Finance,Asia,2020-06-30,29206123.21681347,13485303.146993047,4972562.49051641,3437846.356619859,297518943.9621422,168096942.29362044,129422001.66852179,136916449.89149192,58875,251987,4504529.194856457,765.1005001879333,496.06845203013495,Enterprise,0.05130569907158187,198.19523273482764,1065102061.5319415,5374004.444178428
Global Trade Co,GLTR,Finance,Asia,2020-07-31,27094117.080075487,18740171.56937088,10511674.433963554,7922452.546088489,266807957.46059635,137396903.5418284,129411053.91876796,101190526.4687303,155783,346656,4561234.298604183,292.79409811110213,173.92152841493834,Enterprise,0.04167907514999245,447.43741624667405,1994746061.9315345,4458156.581236431
Global Trade Co,GLTR,Finance,Asia,2020-08-31,28781759.947927132,12651006.670417216,8297299.522747351,4179290.9492618097,218464101.9929865,68534407.29516894,149929694.69781756,40879890.72622642,100419,305949,2154149.2961072824,214.5161071218875,286.6156694929957,Online,0.02996318017146722,93.18345821444132,839664337.1780779,9010873.316654276
Global Trade Co,GLTR,Finance,Asia,2020-09-30,31405825.683324452,16841112.3063962,5535416.881433697,3447948.4506946774,225447425.21355507,143961779.95767307,81485645.255882,101189241.48938552,146710,274578,6224804.082456861,424.2931008422644,214.067177688893,Direct,0.02473628592758173,624.6968814456924,1565638811.78725,2506237.5982476515
Global Trade Co,GLTR,Finance,Asia,2020-10-31,34403194.191313766,21081076.130678117,7469354.534750272,3957194.2749098325,222315109.24511385,169586114.84650314,52728994.39861071,102951509.6919171,150927,340012,2479069.3200421343,164.2561847808632,227.94542059681146,Direct,0.05049426807617163,130.40200042036417,1186755828.9110646,9100748.647148326
Global Trade Co,GLTR,Finance,Asia,2020-11-30,35697942.06959743,26083877.40246356,18091914.70537591,10611299.327162959,418663622.5017898,207130037.25989127,211533585.24189854,122777562.50010169,175701,556204,2610296.226735056,148.56467673690278,203.17419691452756,Direct,0.08451605436085664,1186.4274793331315,2983903791.940847,2515032.603272172
Global Trade Co,GLTR,Finance,Asia,2020-12-31,38227206.79612008,27933613.512625754,16302210.193540262,9017588.395959921,326923834.2097937,208804180.4609387,118119653.748855,108060048.69184263,90198,286767,2858871.6448586485,316.95510375603095,423.80982973403457,Online,0.029487538188397368,433.3592840322758,2165233615.1317425,4996393.742819826
Global Trade Co,GLTR,Finance,Asia,2021-01-31,41312283.05755761,26781273.793084145,10190940.008907426,6303517.515512234,217972559.0325429,117219761.07415746,100752797.95838545,78714510.42411852,270922,1315628,7701361.100133922,284.26488436280266,152.48738124644433,Online,0.05948450367654954,334.5965511604522,1715208111.5140877,5126197.821123321
Global Trade Co,GLTR,Finance,Asia,2021-02-28,46417368.74001128,19639022.574423537,11239458.912136192,7193642.8494565515,243284050.6018843,190930262.82181033,52353787.78007397,166979220.5924434,165300,227236,7574998.162297505,458.25760207486417,280.80608726623893,Partners,0.09242241309838477,339.88451269753244,1488003918.3841047,4377969.171276417
Global Trade Co,GLTR,Finance,Asia,2021-03-31,48166340.874742836,28751943.106320463,15264740.453889294,11596213.368177786,571502083.0998912,287918237.04924583,283583846.05064535,234296189.40856782,122237,402662,9315710.93546763,762.1023859770471,394.0375075946229,Enterprise,0.14945721294952174,1942.0699548433945,2981551478.4243064,1535244.119805527
Global Trade Co,GLTR,Finance,Asia,2021-04-30,43574568.25724736,21619650.824589275,9183154.928258052,5296974.801937637,227264483.13024935,178576822.3005027,48687660.82974666,91140742.85273612,114575,464072,8252526.900565081,720.2729129884426,380.31339316518785,Partners,0.11117897407775197,160.57052938045854,1161373221.6859047,7232791.883833972
Global Trade Co,GLTR,Finance,Asia,2021-05-31,43327057.60421979,20982513.48447566,14330620.433403242,7203415.129127868,519263779.8708736,331503526.9321648,187760252.93870878,269921658.13406694,237306,250894,6961810.1504779905,293.368484171407,182.57872835578692,Direct,0.09860688629498077,1303.6707675504936,2113596918.5267832,1621265.8679906465
Global Trade Co,GLTR,Finance,Asia,2021-06-30,46306892.09940068,33511059.957594663,21908515.956997987,15555271.589140933,265376875.89383703,132569043.30797482,132807832.58586222,100961235.11782454,262882,985709,2485511.655049973,94.5485676101815,176.1505073561844,Online,0.0588348747557271,2286.9187557717696,4571511461.599561,1998982.8891218335
Global Trade Co,GLTR,Finance,Asia,2021-07-31,47564829.822496355,24725448.126013245,8177814.139843376,5317110.73537419,502361125.7676952,328314717.0977147,174046408.66998047,139570856.21145645,574414,1500078,4485057.805763512,78.08057961267504,82.80582591555658,Enterprise,0.13087610735998026,276.70645625391177,1276102166.7705593,4611754.21797741
Global Trade Co,GLTR,Finance,Asia,2021-08-31,50232554.211063474,20535609.090216674,10951701.872672519,8243008.948923476,444199602.3670562,181960584.05813417,262239018.30892202,75847465.28953052,342691,913095,8235211.0512790615,240.31010593447337,146.5826329664613,Online,0.1344122712371558,376.7530235461757,2082598619.5309048,5527755.557018527
Global Trade Co,GLTR,Finance,Asia,2021-09-30,52047891.85730153,25855970.316487785,15140766.324333815,11306525.296788434,553149877.4984655,318752884.46926844,234396993.0291971,210403980.5817677,455385,1867709,4721337.505247247,103.67793197508146,114.29418260273528,Online,0.03220738023369291,339.34484561284245,3033040315.6061625,8937929.527494723
Global Trade Co,GLTR,Finance,Asia,2021-10-31,52103785.50993704,29229111.514390536,9970029.505853413,5550433.644718505,546105843.9999278,359075164.7252682,187030679.27465957,250183064.94144988,114999,383299,6254809.352013092,543.9011949680511,453.0770266667778,Partners,0.04455534168826631,188.80090674093265,1447751125.2268465,7668136.505368643
Global Trade Co,GLTR,Finance,Asia,2021-11-30,55338906.32332685,29071694.95247225,17895750.148770478,13736091.394839523,444743402.42024493,335768625.6294618,108974776.7907831,197653232.4539869,114375,155224,8469779.540867895,740.5271729720564,483.8352874205487,Partners,0.08904806713961683,384.2595967703684,3601103677.7322283,9371538.688945822
Global Trade Co,GLTR,Finance,Asia,2021-12-31,55407850.20605724,27797705.853793453,18074193.175099455,10028324.580292609,385033354.1969093,140460292.97701514,244573061.21989417,103667297.32512593,116699,242252,6721581.227511865,575.9759061784475,474.7920374134443,Online,0.10018089100662822,2065.1929307848905,2960813640.201027,1433674.111539666
Global Trade Co,GLTR,Finance,Asia,2022-01-31,52829332.718510665,25545787.05765132,11431302.066711843,6983885.144595016,283507829.0593316,193858064.72646675,89649764.33286485,117914597.45002791,125789,553646,4321392.303428767,343.5429412292622,419.9809490673905,Direct,0.1317668447354395,272.9810342324953,2067685903.290938,7574467.248629112
Global Trade Co,GLTR,Finance,Asia,2022-02-28,48119420.755403586,19939507.590138193,9130175.734872356,7114618.127376519,282945556.7686353,189162763.9577092,93782792.81092608,167843345.9644543,654780,2441527,5785066.953317522,88.35130812360674,73.48938307023724,Direct,0.1346301003690644,392.62808171717245,1408233788.4636574,3586686.3681902178
Global Trade Co,GLTR,Finance,Asia,2022-03-31,45158310.02744319,33154874.033322975,10141325.189987952,6224017.402545345,332429233.6488481,102941304.86174738,229487928.78710073,47577844.583038434,191235,568246,4996471.763489964,261.27391761392863,236.13920371338588,Direct,0.13684922399609112,547.7714336131426,1862464926.6745262,3400076.769957798
Global Trade Co,GLTR,Finance,Asia,2022-04-30,46585611.50327039,26044106.86454431,15754695.216877973,10027480.144216774,320078947.8098944,131201216.73012504,188877731.07976934,61108165.01288308,106919,352984,2863046.480974117,267.77714727729557,435.70830193532703,Online,0.12300177523108353,879.3036384411571,1830591523.8350296,2081865.0620851861
Global Trade Co,GLTR,Finance,Asia,2022-05-31,48018049.78099039,25893168.520915452,11618153.839816995,5813794.90944965,340861105.5039147,212434652.31986168,128426453.18405303,188450189.90997908,111364,121874,8872971.66602651,796.7540377524613,431.1773721427548,Direct,0.09486051909068714,323.01230248313465,1169400866.969433,3620298.230066611
